daydatetime,aver_speed_offset
2016-03-01 16:44:00,0.502246
2016-03-01 16:46:00,0.489856
2016-03-01 16:48:00,0.522859
2016-03-01 16:50:00,0.540442
2016-03-01 16:52:00,0.525175
2016-03-01 16:54:00,0.500095
2016-03-01 16:56:00,0.504029
2016-03-01 16:58:00,0.491699
2016-03-01 17:00:00,0.496942
2016-03-01 17:02:00,0.505678
2016-03-01 17:04:00,0.504091
2016-03-01 17:06:00,0.474535
2016-03-01 17:08:00,0.431596
2016-03-01 17:10:00,0.452928
2016-03-01 17:12:00,0.43371
2016-03-01 17:14:00,0.448305
2016-03-01 17:16:00,0.469986
2016-03-01 17:18:00,0.456137
2016-03-01 17:20:00,0.475598
2016-03-01 17:22:00,0.472887
2016-03-01 17:24:00,0.475742
2016-03-01 17:26:00,0.498228
2016-03-01 17:28:00,0.50784
2016-03-01 17:30:00,0.531081
2016-03-01 17:32:00,0.548201
2016-03-01 17:34:00,0.537647
2016-03-01 17:36:00,0.541679
2016-03-01 17:38:00,0.535984
2016-03-01 17:40:00,0.533422
2016-03-01 17:42:00,0.547859
2016-03-01 17:44:00,0.566043
2016-03-01 17:46:00,0.544157
2016-03-01 17:48:00,0.505433
2016-03-01 17:50:00,0.509415
2016-03-01 17:52:00,0.555539
2016-03-01 17:54:00,0.537824
2016-03-01 17:56:00,0.505919
2016-03-01 17:58:00,0.512363
2016-03-01 18:00:00,0.534742
2016-03-01 18:02:00,0.550842
2016-03-01 18:04:00,0.540315
2016-03-01 18:06:00,0.551085
2016-03-01 18:08:00,0.590473
2016-03-01 18:10:00,0.59792
2016-03-01 18:12:00,0.601374
2016-03-01 18:14:00,0.588114
2016-03-01 18:16:00,0.584481
2016-03-01 18:18:00,0.590997
2016-03-01 18:20:00,0.611007
2016-03-01 18:22:00,0.604177
2016-03-01 18:24:00,0.60416
2016-03-01 18:26:00,0.590934
2016-03-01 18:28:00,0.582871
2016-03-01 18:30:00,0.578191
2016-03-01 18:32:00,0.566107
2016-03-01 18:34:00,0.59769
2016-03-01 18:36:00,0.609311
2016-03-01 18:38:00,0.584187
2016-03-01 18:40:00,0.559381
2016-03-01 18:42:00,0.553082
2016-03-01 18:44:00,0.530859
2016-03-01 18:46:00,0.536037
2016-03-01 18:48:00,0.511548
2016-03-01 18:50:00,0.498045
2016-03-01 18:52:00,0.452731
2016-03-01 18:54:00,0.453716
2016-03-01 18:56:00,0.448046
2016-03-01 18:58:00,0.423574
